City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
248,buarcos,40.166,-8.8768,48.54,73,0,8.84,PT,2023-02-03 21:51:42
249,faanui,-16.4833,-151.75,81.16,76,14,16.98,PF,2023-02-03 21:51:42
250,sala,34.0389,-6.8166,51.75,87,0,0.0,MA,2023-02-03 21:51:43
251,talcahuano,-36.7167,-73.1167,62.28,77,31,12.66,CL,2023-02-03 21:51:43
252,esso,55.9333,158.7,-5.91,97,100,3.62,RU,2023-02-03 21:51:44
253,vero beach,27.6386,-80.3973,67.01,83,100,14.97,US,2023-02-03 21:51:30
254,pisco,-13.7,-76.2167,77.05,78,0,20.71,PE,2023-02-03 21:51:44
255,demyansk,57.643,32.466,18.36,98,99,3.62,RU,2023-02-03 21:51:44
256,broken hill,-31.95,141.4333,56.17,57,0,10.25,AU,2023-02-03 21:51:45
257,urumqi,43.801,87.6005,11.35,79,78,2.24,CN,2023-02-03 21:51:08
258,kabare,-2.4683,28.8242,59.83,89,63,0.83,CD,2023-02-03 21:51:45
259,winnemucca,40.973,-117.7357,42.49,55,83,1.57,US,2023-02-03 21:49:13
260,yar-sale,66.8333,70.8333,14.45,96,100,5.55,RU,2023-02-03 21:51:46
261,yulara,-25.2406,130.9889,64.44,44,0,13.91,AU,2023-02-03 21:51:46
262,kavaratti,10.5669,72.642,81.21,66,97,7.54,IN,2023-02-03 21:51:46
263,methoni,36.8197,21.7049,47.21,66,1,8.77,GR,2023-02-03 21:51:47
264,namibe,-15.1961,12.1522,72.61,75,96,5.91,AO,2023-02-03 21:51:47
265,calabozo,8.9242,-67.4293,92.59,28,3,4.9,VE,2023-02-03 21:51:48
266,brae,60.3964,-1.353,42.73,91,100,18.68,GB,2023-02-03 21:51:48
267,anadyr,64.75,177.4833,-7.1,77,0,4.47,RU,2023-02-03 21:51:48
268,paracale,14.2804,122.7881,74.71,87,55,13.69,PH,2023-02-03 21:51:49
269,kahului,20.8947,-156.47,80.62,68,40,14.97,US,2023-02-03 21:51:49
270,haines junction,60.7522,-137.5108,6.75,78,99,1.14,CA,2023-02-03 21:51:50
271,kieta,-6.2167,155.6333,82.33,78,100,3.36,PG,2023-02-03 21:51:50
272,muyezerskiy,63.9333,31.65,19.71,95,100,9.66,RU,2023-02-03 21:51:50
273,awbari,26.5921,12.7805,58.17,33,100,16.11,LY,2023-02-03 21:51:51
274,paralimni,35.0375,33.9833,48.15,96,100,1.99,CY,2023-02-03 21:51:51
275,jining,35.405,116.5814,31.75,67,38,2.8,CN,2023-02-03 21:51:52
276,astana,51.1801,71.446,-2.25,84,75,8.95,KZ,2023-02-03 21:51:52
277,byron bay,-28.65,153.6167,80.71,76,74,10.42,AU,2023-02-03 21:51:53
278,kamiiso,41.8167,140.65,21.58,79,75,4.61,JP,2023-02-03 21:51:53
279,vila franca do campo,37.7167,-25.4333,59.41,90,42,7.94,PT,2023-02-03 21:51:54
280,santa rosa,14.3122,121.1114,77.02,81,96,12.71,PH,2023-02-03 21:51:54
281,san andres,12.5847,-81.7006,77.02,83,100,13.8,CO,2023-02-03 21:51:55
282,kerrville,30.0474,-99.1403,60.94,48,0,3.44,US,2023-02-03 21:47:56
283,alakurtti,66.9672,30.3491,4.53,100,97,4.47,RU,2023-02-03 21:51:55
284,verkhniy fiagdon,42.8333,44.3053,14.67,60,53,11.07,RU,2023-02-03 21:51:56
285,inhuma,-6.6683,-41.7078,80.89,51,94,4.25,BR,2023-02-03 21:51:56
286,taoudenni,22.6783,-3.9836,59.92,25,100,9.26,ML,2023-02-03 21:51:57
287,fujin,47.26,132.0322,-18.98,100,67,3.49,CN,2023-02-03 21:51:57
288,veraval,20.9,70.3667,70.12,35,2,9.17,IN,2023-02-03 21:51:57
289,moussoro,13.6408,16.4901,73.18,12,98,11.92,TD,2023-02-03 21:51:58
290,paraiso,9.8383,-83.8656,74.88,76,58,7.11,CR,2023-02-03 21:51:58
291,treinta y tres,-33.2333,-54.3833,67.1,90,100,9.48,UY,2023-02-03 21:51:59
292,kavieng,-2.5744,150.7967,81.72,77,100,5.97,PG,2023-02-03 21:51:59
293,sampit,-2.5333,112.95,72.93,98,100,2.42,ID,2023-02-03 21:51:59
294,gat,31.61,34.7642,54.39,100,10,7.72,IL,2023-02-03 21:52:00
295,maniitsoq,65.4167,-52.9,7.38,94,100,3.11,GL,2023-02-03 21:52:00
296,inirida,3.8653,-67.9239,85.05,57,52,1.14,CO,2023-02-03 21:52:01
297,borogontsy,62.6683,131.1683,-20.94,97,100,7.54,RU,2023-02-03 21:52:01
298,gornopravdinsk,60.05,69.9,-1.23,99,65,3.4,RU,2023-02-03 21:52:02
299,troitsko-pechorsk,62.7084,56.1964,17.56,96,100,4.27,RU,2023-02-03 21:47:32
300,governador valadares,-18.8511,-41.9494,77.76,75,1,1.52,BR,2023-02-03 21:48:52
301,puri,19.8,85.85,68.2,62,57,4.83,IN,2023-02-03 21:52:36
302,channel-port aux basques,47.5702,-59.1367,16.75,78,100,35.54,CA,2023-02-03 21:52:36
303,alofi,-19.0595,-169.9187,75.09,100,100,6.91,NU,2023-02-03 21:52:36
304,shingu,33.7333,135.9833,38.82,62,100,5.64,JP,2023-02-03 21:52:37
305,outlook,51.5001,-107.0513,20.23,88,43,5.46,CA,2023-02-03 21:52:37
306,komsomolskiy,40.4272,71.7189,41.72,87,40,4.61,UZ,2023-02-03 21:52:38
307,yumen,40.2833,97.2,18.77,49,63,7.96,CN,2023-02-03 21:52:38
308,sehithwa,-20.4667,22.7167,71.15,85,100,2.75,BW,2023-02-03 21:52:38
309,tavda,58.0425,65.2726,3.7,92,21,4.18,RU,2023-02-03 21:52:39
310,paramonga,-10.6667,-77.8333,73.98,80,95,8.28,PE,2023-02-03 21:52:39
311,san cristobal,7.7669,-72.225,78.98,35,8,4.52,VE,2023-02-03 21:52:39
312,olga,43.7444,135.2892,6.6,74,100,4.74,RU,2023-02-03 21:52:41
313,christchurch,-43.5333,172.6333,87.33,49,0,3.44,NZ,2023-02-03 21:51:55
314,rio grande,-32.035,-52.0986,78.91,76,37,12.46,BR,2023-02-03 21:52:42
315,necochea,-38.5473,-58.7368,68.95,62,0,13.44,AR,2023-02-03 21:52:42
316,honningsvag,70.9821,25.9704,26.35,80,0,16.11,NO,2023-02-03 21:52:43
317,kalmunai,7.4167,81.8167,75.45,86,28,5.1,LK,2023-02-03 21:52:43
318,puerto narino,-3.7703,-70.3831,77.72,94,68,0.94,CO,2023-02-03 21:52:43
319,challapata,-18.9,-66.7667,53.73,60,100,16.44,BO,2023-02-03 21:52:44
320,bolobo,-2.1667,16.2333,75.49,73,79,3.29,CD,2023-02-03 21:52:44
321,fare,-16.7,-151.0167,81.54,75,24,15.79,PF,2023-02-03 21:52:45
322,khawhai,23.3667,93.1167,39.92,43,87,2.66,IN,2023-02-03 21:52:45
323,powell river,49.8496,-124.5361,44.6,75,100,18.41,CA,2023-02-03 21:51:49
324,broome,42.2506,-75.833,6.71,69,100,24.16,US,2023-02-03 21:52:46
325,northport,33.229,-87.5772,51.62,38,0,11.5,US,2023-02-03 21:52:46
326,sembakung,3.8167,117.25,71.15,99,100,1.9,ID,2023-02-03 21:52:47
327,les cayes,18.2,-73.75,79.29,67,30,9.89,HT,2023-02-03 21:52:47
328,fukue,32.6881,128.8419,47.25,63,100,21.47,JP,2023-02-03 21:52:48
329,sao joao da barra,-21.6403,-41.0511,84.29,87,18,15.23,BR,2023-02-03 21:52:48
330,tabou,4.423,-7.3528,79.34,85,53,5.95,CI,2023-02-03 21:52:48
331,labuhan,-6.8844,112.2051,77.63,89,100,9.98,ID,2023-02-03 21:52:49
332,kautokeino,69.0125,23.0412,2.59,100,100,2.89,NO,2023-02-03 21:52:49
333,champerico,14.3,-91.9167,90.14,62,16,11.52,GT,2023-02-03 21:52:50
334,carutapera,-1.195,-46.02,76.98,87,27,8.37,BR,2023-02-03 21:52:50
335,clyde river,70.4692,-68.5914,-21.77,63,75,13.8,CA,2023-02-03 21:52:51
336,bilma,18.6853,12.9164,70.05,14,24,7.74,NE,2023-02-03 21:52:51
337,poli,-3.3333,36.8,68.27,73,40,12.66,TZ,2023-02-03 21:52:52
338,abu kamal,34.4506,40.9171,49.28,57,45,9.06,SY,2023-02-03 21:52:52
339,kazachinskoye,57.6953,93.2761,-7.46,100,100,1.1,RU,2023-02-03 21:52:52
340,sao lourenco do sul,-31.3653,-51.9783,74.86,82,33,8.23,BR,2023-02-03 21:52:53
341,te anau,-45.4167,167.7167,74.07,62,7,2.26,NZ,2023-02-03 21:52:53
342,chapais,49.7834,-74.8492,-27.62,85,100,14.99,CA,2023-02-03 21:52:54
343,husavik,66.0449,-17.3389,41.77,71,100,23.06,IS,2023-02-03 21:52:54
344,havre-saint-pierre,50.2334,-63.5986,1.4,78,100,27.63,CA,2023-02-03 21:52:55
345,muros,42.7762,-9.0603,43.09,91,0,5.17,ES,2023-02-03 21:52:55
346,pauini,-7.7136,-66.9764,77.72,95,87,1.81,BR,2023-02-03 21:52:55
347,prosec,49.8059,16.1162,40.05,96,100,23.44,CZ,2023-02-03 21:52:56
348,pafos,34.7667,32.4167,47.98,87,40,5.75,CY,2023-02-03 21:52:56
349,farafangana,-22.8167,47.8333,74.5,90,81,4.63,MG,2023-02-03 21:52:57
350,meulaboh,4.1363,96.1285,75.65,89,94,3.98,ID,2023-02-03 21:52:57
351,cam ranh,11.9214,109.1591,76.96,78,20,5.75,VN,2023-02-03 21:52:58
352,havelock,34.8791,-76.9013,48.2,52,20,16.11,US,2023-02-03 21:52:58
353,bukoba,-1.3317,31.8122,67.98,88,20,0.0,TZ,2023-02-03 21:52:58
354,lethem,3.3803,-59.7968,89.65,58,40,13.8,GY,2023-02-03 21:52:59
355,harper,4.375,-7.7169,79.56,84,8,5.95,LR,2023-02-03 21:52:59
356,lorengau,-2.0226,147.2712,81.75,73,100,0.74,PG,2023-02-03 21:53:00
357,nishihara,26.1842,127.7558,61.88,70,100,3.44,JP,2023-02-03 21:53:00
358,alta floresta,-9.8756,-56.0861,75.7,90,100,2.95,BR,2023-02-03 21:53:00
359,derzhavinsk,51.1,66.3167,-1.14,97,6,8.81,KZ,2023-02-03 21:53:01
